Gender,Business,Dependancies,Calls,Type,Billing,Rating,Age,Salary,Base_pay,Bonus,Unit_Price,Volume,openingbalance,closingbalance,low,Unit_Sales,Total_Sales,Months,Education
Male,0,No,Yes,Month-to-month,Yes,Yes,57,123351.4048,49340.56194,6167.57024,62.41,10551300,,26.58,61.060001,96.2,4941.8,57,PG
Female,0,No,Yes,Two year,Yes,No,58,123407.0017,49362.80068,6170.350085,62.34,677800,,26.57521381,61.580002,96.2,4946.05,57,PG
Male,1,No,Yes,Month-to-month,Yes,Yes,58,123423.9318,49369.57272,6171.19659,62.75,6831400,,24.91,60.700001,96.2,4946.7,57,PG
Male,0,No,Yes,Two year,No,No,58,123427.3011,49370.92046,6171.365055,62.790001,766400,,26.04146937,61.73,96.25,4949.1,57,PG
Male,0,Yes,Yes,Two year,Yes,No,58,123429.2293,49371.69171,6171.461465,62.41,6107300,,26.16,61.599998,96.35,4959.6,57,PG
Female,0,No,Yes,Month-to-month,No,Yes,58,123448.8735,49379.54939,6172.443675,62.889999,2064300,,26.66,61.919998,96.35,4964.7,57,PG
Male,0,No,Yes,Month-to-month,Yes,No,58,123467.0022,49386.80088,6173.35011,62.450001,481600,,26.17,61.939999,96.4,4965,57,PG
Female,1,No,Yes,One year,Yes,No,58,123492.4658,49396.98633,6174.62329,62.490002,449700,,25.950001,61.709999,96.4,4965.1,57,PG
Male,1,No,Yes,One year,Yes,No,58,123515.7721,49406.30884,6175.788605,62.68,836300,,26.01,61.93,96.5,4968,57,PG
Female,0,No,Yes,Month-to-month,No,No,58,123523.0156,49409.20625,6176.15078,62.869999,755300,,26.51272385,62.150002,96.5,4972.1,57,PG
Male,0,Yes,Yes,Month-to-month,No,Yes,58,123553.4886,49421.39545,6177.67443,63.810001,1426000,,25.86785108,62.200001,96.55,4973.4,57,PG
Female,0,Yes,Yes,One year,Yes,No,58,123569.7854,49427.91417,6178.48927,63.830002,6505800,,26.389999,62.43,96.55,4976.15,57,PG
Male,0,No,Yes,Two year,No,No,58,123570.7462,49428.29847,6178.53731,62.439999,981500,,26.389999,61.52,96.6,4982.5,58,PG
Female,0,No,Yes,Two year,Yes,No,58,123607.5515,49443.0206,6180.377575,62.669998,653100,,26.25,62.099998,96.6,4984.85,58,PG
Male,0,No,Yes,Month-to-month,No,No,58,123649.9405,49459.97619,6182.497025,62.689999,1431500,,26.75,61.450001,96.6,4985.9,58,PG
Female,0,No,Yes,Month-to-month,No,No,58,123655.6838,49462.27353,6182.78419,70.589988,2269500,,26.540001,62.09238678,96.6,4991.5,58,PG
Male,0,No,Yes,One year,No,No,58,123662.3032,49464.92128,6183.11516,71.099992,2012900,,26.5,62.13767844,96.6,4993.4,58,PG
Male,0,No,Yes,One year,Yes,No,58,123707.8918,49483.1567,6185.39459,62.599998,954400,,26.47054249,61.43,96.65,4995.35,58,PG
Male,0,Yes,Yes,Month-to-month,Yes,Yes,58,123733.5368,49493.41474,6186.67684,62.939999,5662500,,26.37134684,62.099998,96.65,4997.5,58,PG
Male,0,No,Yes,Two year,No,No,58,123735.23,49494.09199,6186.7615,62.73,7095600,,26.85,62.09,96.65,5000.05,58,PG
Female,1,No,Yes,Month-to-month,Yes,Yes,58,123752.6812,49501.07246,6187.63406,62.900002,603300,,26.54731097,62.27,96.7,5000.2,58,PG
Female,0,No,Yes,One year,No,No,58,123753.9407,49501.57628,6187.697035,62.630001,1846900,,26.91,61.93,96.75,5011.15,58,PG
Male,0,No,Yes,Two year,Yes,No,59,123762.6975,49505.07899,6188.134875,62.91,8361200,,26.96473601,61.82,96.75,5012.1,58,PG
Male,0,No,Yes,Month-to-month,No,No,59,123765.2554,49506.10217,6188.26277,63.07,5839300,,26.030001,62.310001,96.8,5013,58,PG
Female,0,No,Yes,Two year,No,No,59,123784.0267,49513.61067,6189.201335,63,478300,,26.469999,62.41,96.8,5016.25,58,PG
Male,0,Yes,Yes,Two year,No,No,59,123831.5786,49532.63145,6191.57893,62.75,7099000,,26.440001,62.189999,96.8,5016.65,58,PG
Female,0,No,Yes,One year,No,No,59,123892.3985,49556.95941,6194.619925,62.98,9429100,,27.450001,62.049999,96.8,5017.7,58,PG
Female,0,Yes,Yes,Month-to-month,Yes,No,59,123911.7098,49564.68392,6195.58549,63.099998,4254900,,27.35099527,61,96.85,5017.9,58,PG
Male,0,No,Yes,Month-to-month,Yes,No,59,123953.6133,49581.44533,6197.680665,69.710003,1713300,,26.24260059,61.59419837,96.85,5023,58,PG
Female,0,No,Yes,Two year,Yes,No,59,123956.6663,49582.66653,6197.833315,62.75,4230000,,26.969999,60.77,96.9,5025,58,PG
Male,0,No,No,Month-to-month,Yes,Yes,59,123995.0616,49598.02466,6199.75308,63.09,4516300,,27.125,60.619999,96.95,5025.85,58,PG
Male,0,No,Yes,Two year,No,No,59,124040.6746,49616.26984,6202.03373,63.700001,1683500,,27.370001,62.16,97,5029.05,58,PG
Male,1,No,Yes,Two year,Yes,No,59,124051.9122,49620.76489,6202.59561,63.290001,8623000,,27.209999,62.560001,97,5029.2,58,PG
Female,1,No,Yes,Month-to-month,No,No,59,124069.4107,49627.7643,6203.470535,63.209999,1725600,,27.459999,62.310001,97,5031,58,PG
Female,0,No,Yes,Month-to-month,Yes,Yes,59,124103.4285,49641.3714,6205.171425,63.41,3831200,,26.860001,61.110001,97.05,5031.85,58,PG
Female,0,Yes,Yes,Month-to-month,Yes,No,59,124196.6731,49678.66922,6209.833655,63.48,2035200,,27.43,62.5,97.05,5032.25,58,PG
Female,0,No,Yes,Month-to-month,Yes,Yes,59,124202.4051,49680.96204,6210.120255,63.16,13561900,,27.200001,61.18,97.1,5034.05,58,PG
Female,0,Yes,No,Two year,Yes,No,59,124219.2311,49687.69244,6210.961555,70.199989,1700300,,27.52276958,62.24637862,97.1,5036.3,58,PG
Male,0,No,Yes,Month-to-month,Yes,Yes,60,124253.2942,49701.31768,6212.66471,63.220001,5822600,,27.379999,61.93,97.1,5036.9,58,PG
Male,0,No,Yes,One year,No,No,60,124283.0054,49713.20216,6214.15027,70.029995,1397300,,26.889999,62.35506703,97.2,5037.55,58,PG
Male,0,No,Yes,Two year,No,No,60,124287.6369,49715.05475,6214.381845,70.140002,1170900,,27.84,62.63587047,97.25,5038.15,58,PG
Female,0,Yes,Yes,Two year,No,No,60,124298.4961,49719.39845,6214.924805,63.560001,1476200,,27.48,61.73,97.45,5038.45,58,PG
Female,0,No,Yes,Month-to-month,Yes,No,60,124298.6742,49719.4697,6214.93371,63.639999,2133200,,26.39053156,63.240002,97.55,5042.75,58,PG
Female,0,Yes,Yes,Month-to-month,Yes,Yes,60,124377.3728,49750.94913,6218.86864,64.510002,3545900,,27.43,63.310001,97.55,5043.2,58,PG
Male,0,No,Yes,Month-to-month,No,No,60,124475.4918,49790.19673,6223.77459,64.360001,10232000,,27.389999,61.669998,97.65,5044.8,58,PG
Male,0,No,Yes,Month-to-month,No,No,61,124476.9212,49790.76848,6223.84606,70.069995,2222800,,27.9,62.19202989,97.65,5064.45,58,PG
Male,0,No,Yes,Month-to-month,Yes,No,61,124482.54,49793.016,6224.127,65.269997,4994300,,27.31329872,63.080002,97.65,5064.85,58,PG
Female,0,Yes,Yes,Month-to-month,No,No,61,124512.0639,49804.82557,6225.603195,64.07,5270900,,28.135,63.009998,97.65,5067.45,59,PG
Female,0,No,Yes,Month-to-month,Yes,Yes,61,124520.3581,49808.14323,6226.017905,64.220001,3195800,,27.299999,63.139999,97.7,5068.05,59,PG
Male,0,No,Yes,Month-to-month,No,Yes,61,124526.3155,49810.52619,6226.315775,64.900002,3324500,,27.64116758,63.470001,97.7,5070.4,59,PG
Male,0,No,Yes,One year,Yes,No,61,124540.1931,49816.07724,6227.009655,70.890002,1832600,,27.700001,63.30615851,97.75,5071.9,59,PG
Female,0,No,Yes,Month-to-month,No,No,61,124544.384,49817.75358,6227.2192,65.010002,5555800,,27.54098452,63.470001,97.75,5073.1,59,PG
Female,1,No,Yes,Month-to-month,Yes,No,61,124568.3396,49827.33586,6228.41698,64.309998,5813100,,27.82358869,62.630001,97.8,5082.8,59,PG
Male,0,No,Yes,Month-to-month,Yes,No,61,124570.1883,49828.07531,6228.509415,70.82,2313000,,28.059999,63.17029076,97.8,5084.65,59,PG
Female,0,No,Yes,Two year,Yes,No,61,124611.5756,49844.63025,6230.57878,64.540001,13171500,,28.59,63.830002,97.85,5099.15,59,PG
Male,0,Yes,Yes,One year,No,No,61,124611.7089,49844.68357,6230.585445,64.260002,7898000,,27.98,63.630001,97.95,5116.6,59,PG
Female,0,No,Yes,Month-to-month,Yes,No,61,124635.6035,49854.2414,6231.780175,71.440006,1863800,,28.885,63.05253804,97.95,5118.95,59,PG
Female,0,Yes,No,Two year,Yes,No,61,124656.1872,49862.47489,6232.80936,64.720001,10820700,,28.20709012,64.019997,97.95,5121.75,59,PG
Female,1,No,Yes,Month-to-month,Yes,No,62,124673.1596,49869.26384,6233.65798,64.349998,10901600,,28.110001,63.740002,97.95,5124.55,59,PG
Male,0,No,No,Month-to-month,No,No,62,124678.7545,49871.50181,6233.937725,64.879997,4369600,,28.92,63.869999,98,5124.6,59,PG
Female,1,No,Yes,Month-to-month,Yes,Yes,62,124716.6203,49886.6481,6235.831015,65.949997,9995100,,28.18,62.970001,98.05,5125.5,59,PG
Male,0,No,Yes,One year,Yes,No,62,124720.0131,49888.00523,6236.000655,66.879997,5104800,,28.25,63.43,98.05,5127.95,59,PG
Female,0,No,Yes,Two year,No,No,62,124773.287,49909.31478,6238.66435,64.480003,5338700,,27.91,62.369999,98.05,5129.3,59,PG
Female,1,No,Yes,Month-to-month,Yes,Yes,62,124854.3492,49941.73967,6242.71746,65.230003,13023800,,28.83,64.540001,98.1,5129.45,59,PG
Male,0,No,Yes,Two year,No,No,62,124880.4439,49952.17756,6244.022195,64.620003,10673100,,27.2199995,63.82,98.1,5135.35,59,PG
Female,0,Yes,No,One year,Yes,Yes,62,124881.1924,49952.47698,6244.05962,65.900002,2164400,,29.18,64.080002,98.1,5138.1,59,PG
Male,1,No,Yes,Month-to-month,Yes,Yes,62,124889.3217,49955.72869,6244.466085,64.989998,9506200,,28.41,64.410004,98.15,5149.5,59,PG
Female,0,No,Yes,One year,Yes,No,62,124931.1139,49972.44555,6246.555695,64.75,7975700,,28.969999,64.010002,98.15,5153.5,59,PG
Female,0,No,No,One year,No,Yes,63,124955.3517,49982.14068,6247.767585,66.480003,5137400,,27.99,64.68,98.15,5154.5,59,PG
Male,0,No,Yes,One year,No,No,63,124970.1082,49988.04329,6248.50541,66,794300,,28.08,64.959999,98.15,5154.6,59,PG
Female,0,No,No,Month-to-month,No,Yes,63,125008.5919,50003.43674,6250.429595,66.349998,5544100,,28.1450005,64.449997,98.2,5163,59,PG
Female,0,Yes,Yes,Two year,No,No,63,125025.9001,50010.36006,6251.295005,65.199997,20995000,,28.16,63.98,98.25,5163.3,59,PG
Male,0,No,Yes,Two year,No,No,63,125027.2309,50010.89235,6251.361545,66.800003,4087500,,29.309999,64.739998,98.25,5168.1,59,PG
Female,0,No,Yes,Month-to-month,Yes,Yes,63,125027.7023,50011.08091,6251.385115,66.919998,2843500,,28.690001,65.169998,98.3,5174.35,60,PG
Male,0,Yes,No,Two year,No,No,63,125027.8157,50011.12629,6251.390785,68.330002,5644300,,28.440001,64.949997,98.3,5175.3,60,PG
Male,0,No,Yes,Month-to-month,Yes,No,63,125027.9927,50011.19706,6251.399635,65.269997,7899000,,28.879999,64.75,98.35,5186,60,PG
Female,0,Yes,Yes,Two year,No,No,64,125036.0477,50014.4191,6251.802385,67.349998,1032700,,28.84,65.459999,98.35,5193.2,60,PG
Female,1,No,Yes,Two year,Yes,No,64,125058.7633,50023.5053,6252.938165,65.650002,5458300,,28.799999,63.700001,98.4,5194.05,60,PG
Male,0,Yes,Yes,Month-to-month,Yes,Yes,64,125065.0909,50026.03638,6253.254545,66.970001,4074500,,28.16,65.480003,98.45,5196.1,60,PG
Female,0,No,Yes,Month-to-month,Yes,No,64,125066.9272,50026.77089,6253.34636,66.199997,369300,,30.48,65.589996,98.5,5199.8,60,PG
Male,1,No,Yes,Month-to-month,Yes,Yes,64,125095.2436,50038.09746,6254.76218,66.989998,922400,,28.58,65.68,98.5,5200.8,60,PG
Female,0,No,Yes,Two year,No,No,64,125100.6696,50040.26785,6255.03348,67.529999,737000,,29.559999,66.139999,98.5,5212.65,60,PG
Male,0,No,Yes,Month-to-month,No,Yes,64,125142.5674,50057.02697,6257.12837,67.099998,948900,,29.3999995,65.339996,98.5,5215.25,60,PG
Male,0,Yes,Yes,Month-to-month,Yes,No,65,125153.7068,50061.4827,6257.68534,67.230003,7040100,,29.1949995,65.620003,98.55,5219.65,60,PG
Female,0,Yes,Yes,Month-to-month,Yes,No,65,125165.6614,50066.26456,6258.28307,67.199997,5771300,,28.9,66.120003,98.55,5222.3,60,PG
Male,0,No,Yes,One year,Yes,No,65,125167.7264,50067.09057,6258.38632,66.82,362500,,28.799999,66.089996,98.55,5229.45,60,PG
Male,0,No,Yes,Month-to-month,No,No,66,125189.2631,50075.70524,6259.463155,66.489998,3038200,,29.08,64.599998,98.6,5229.8,60,PG
Female,0,No,Yes,Month-to-month,Yes,No,66,125213.6627,50085.46509,6260.683135,68.480003,2388500,,29.15,66.080002,98.6,5232.9,60,PG
Male,0,No,Yes,Month-to-month,No,No,67,125221.4805,50088.59218,6261.074025,67.489998,689700,,28.88931084,65.879997,98.6,5233.25,60,PG
Female,0,No,Yes,Month-to-month,No,Yes,67,125221.5649,50088.62598,6261.078245,67.029999,778800,,29.09,65.480003,98.65,5238.9,60,PG
Male,0,Yes,Yes,One year,No,No,68,125221.6083,50088.64334,6261.080415,66.75,770900,,29.139999,65.489998,98.65,5244.45,60,PG
Male,0,No,Yes,Two year,Yes,No,69,125224.7645,50089.90578,6261.238225,67,763400,,29.47308567,65.309998,98.65,5253.95,60,PG
Female,0,Yes,Yes,Two year,No,No,70,125231.2219,50365.1534,6261.561095,66.809998,711800,,29.785,65.330002,98.7,5264.25,60,PG
Male,0,Yes,Yes,One year,No,No,70,125237.873,50095.1492,6261.89365,66.849998,2788100,,29.959999,65.980003,98.7,5264.3,60,PG
Male,0,No,Yes,Month-to-month,No,Yes,70,125242.4586,50096.98342,6262.12293,67.220001,2662400,,29.60063898,66.269997,98.7,5264.5,60,PG
Male,0,No,Yes,One year,Yes,Yes,71,125254.1842,50101.67366,6262.70921,67.150002,720600,,29.8150005,65.580002,98.7,5265.1,60,PG
Male,0,Yes,Yes,Two year,Yes,No,72,125259.512,50103.80479,6262.9756,67.010002,3802000,,30.71999929,65.150002,98.7,5265.2,60,PG
Male,0,No,Yes,Month-to-month,Yes,Yes,73,125279.3198,50111.7279,6263.96599,68.389999,779200,,29.08,66.699997,98.7,5265.5,60,PG
Male,0,Yes,Yes,One year,No,No,76,125293.3918,50117.35672,6264.66959,67.620003,3212000,,29.629999,66.370003,98.75,5276.1,60,PG
Male,1,Yes,Yes,Month-to-month,Yes,No,76,125333.4761,50133.39042,6266.673805,67.339996,2761600,,28.719999,66.169998,98.75,5278.15,60,PG
Female,1,No,Yes,One year,Yes,No,79,125349.8061,50139.92246,6267.490305,67.220001,373900,,29.28390121,66.650002,98.8,5283.95,60,PG
Female,0,No,Yes,Month-to-month,Yes,Yes,21,125352.2951,50140.91803,6267.614755,67.699997,916500,,30.16,66.379997,98.8,5289.05,60,PG
Female,0,No,Yes,Month-to-month,No,Yes,19,125373.7529,50365.1534,6268.687645,67.620003,7365300,,30.15,66.730003,98.8,5290.45,60,PG
Female,0,No,Yes,Month-to-month,Yes,Yes,22,125394.7549,50157.90196,6269.737745,67.559998,578300,,30.040001,66.120003,98.85,5293.4,60,PG
Male,0,Yes,Yes,Two year,No,No,22,125394.7934,50157.91738,6269.73967,68.160004,2738800,,29.915001,66.400002,98.85,5293.95,60,PG
Female,0,Yes,Yes,One year,Yes,Yes,45,125408.0384,50163.21536,6270.40192,67.519997,746200,,30.790001,66.029999,98.85,5294.6,60,PG
Female,0,No,Yes,Month-to-month,Yes,No,26,125409.178,50365.1534,6270.4589,68.940002,9950000,,30.790001,67.029999,98.9,5299.65,60,PG
Female,0,No,Yes,Two year,No,No,44,125409.6012,50163.84049,6270.48006,68.199997,2173700,,30.3199995,66.449997,98.9,5301.1,60,PG
Male,0,No,Yes,Month-to-month,Yes,Yes,46,125425.3912,50170.15647,6271.26956,67.470001,522800,,30,66.589996,98.9,5308.7,60,PG
Female,0,No,Yes,Month-to-month,No,No,29,125484.516,50193.8064,6274.2258,341.110001,2519000,,31.08,66.9300004,99,5309.5,60,PG
Female,0,Yes,Yes,Two year,Yes,No,29,125488.2711,50195.30843,6274.413555,68.879997,3306500,,30.35,66.779999,99,5315.1,61,PG
Female,0,No,Yes,One year,Yes,No,30,125489.2172,50195.68687,6274.46086,68.199997,3325000,,30.01571471,65.730003,99,5317.8,61,PG
Female,0,No,Yes,One year,No,No,30,125490.1656,50196.06626,6274.50828,68.330002,1511500,,30.58,66.529999,99,5321.25,61,PG
Female,1,No,Yes,Month-to-month,Yes,No,32,125492.6668,50197.0667,6274.63334,68.739998,1384200,,30.379999,67.300003,99,5324.5,61,PG
Female,0,No,Yes,Two year,Yes,No,32,125526.4366,50210.57463,6276.32183,67.650002,721000,,30.540001,66.32,99,5327.25,61,PG
Male,0,No,Yes,Two year,No,No,33,125537.4867,50214.99468,6276.874335,68.389999,1539800,,30.530001,67.129997,99,5329.55,61,PG
Female,0,No,Yes,Month-to-month,Yes,Yes,34,125604.6105,50241.84422,6280.230525,343.479996,2660500,,31.16745671,67.5039978,99,5330.2,61,PG
Male,0,No,Yes,Month-to-month,No,Yes,45,125640.7421,50256.29684,6282.037105,68.089996,1391700,,29.94048976,66.709999,99.05,5333.35,61,PG
Male,0,Yes,Yes,One year,Yes,Yes,35,125652.8455,50261.1382,6282.642275,68.629997,382400,,31.084999,67.239998,99.05,5341.8,61,PG
Male,0,No,Yes,Month-to-month,Yes,Yes,35,125676.226,50270.49041,6283.8113,69.489998,12115500,,30.62571329,67.389999,99.05,5347.95,61,PG
Female,0,Yes,Yes,Two year,Yes,No,36,125696.6613,50278.66453,6284.833065,68.279999,4027700,,30.379999,65.379997,99.1,5356.45,61,PG
Female,0,No,Yes,Month-to-month,Yes,Yes,36,125786.4712,50314.58847,6289.32356,67.93,587400,,30.9349995,67.339996,99.1,5357.75,61,PG
Male,0,No,Yes,Two year,No,No,36,125802.4961,50320.99843,6290.124805,350.050011,4470500,,30.299999,67.540001,99.1,5360.75,61,PG
Male,0,No,No,Month-to-month,Yes,No,36,125835.3599,50334.14397,6291.767995,342.109985,2940500,,31.25,67.6240006,99.15,5373.1,61,PG
Male,0,No,Yes,Two year,No,No,36,125904.4533,50361.7813,6295.222665,69.059998,306100,,31.389999,67.879997,99.15,5375.15,61,PG
Male,0,Yes,Yes,One year,Yes,Yes,36,125912.8835,50365.1534,6295.644175,69.110001,1909000,,30.48,67.400002,99.15,5376.4,61,PG
Female,0,No,Yes,Two year,No,No,36,125918.4526,50367.38105,6295.92263,68.349998,662400,,30.629999,66.470001,99.15,5377.8,61,PG
Female,0,No,Yes,Two year,Yes,No,37,125935.9121,50374.36485,6296.795605,344.280014,2835000,,31.209999,67.5879974,99.15,5388.15,61,PG
Male,0,Yes,Yes,Two year,Yes,No,37,125970.2358,50388.09431,6298.51179,342.000008,2522500,,31.209999,67.6159974,99.2,5396.25,61,PG
Female,0,No,Yes,One year,Yes,No,37,125972.3525,50544.82434,6298.617625,68.720001,974400,,30.969999,67.690002,99.2,5398.6,61,PG
Male,0,No,Yes,Two year,Yes,No,37,125973.7916,50389.51663,6298.68958,68.449997,1421900,,31.219999,67.610001,99.25,5401.9,61,PG
Male,0,Yes,Yes,Two year,Yes,No,37,125978.2558,50391.30231,6298.91279,68.470001,1106500,,30.83,66.739998,99.25,5405.8,61,PG
Male,0,No,Yes,Month-to-month,No,Yes,38,125993.1008,50397.24034,6299.65504,68.940002,1814900,,30.860001,68.029999,99.25,5411.4,61,PG
Male,0,No,Yes,Two year,No,No,38,126002.6194,50401.04775,6300.13097,69.389999,1329100,,30.389999,67.709999,99.25,5420.65,61,PG
Male,0,Yes,Yes,One year,Yes,No,38,126020.3579,50408.14317,6301.017895,69.620003,1721700,,31.040001,67.839996,99.25,5424.25,61,PG
Female,0,No,Yes,Month-to-month,Yes,Yes,38,126041.407,50416.56279,6302.07035,68.639999,1021900,,30.860001,67.089996,99.25,5426.85,61,PG
Male,0,Yes,Yes,Two year,No,No,38,126044.6467,50417.85866,6302.232335,343.009987,2306500,,30.64194383,67.4000016,99.25,5427.05,61,PG
Female,1,No,Yes,Two year,No,No,38,126105.491,50544.82434,6305.27455,344.230003,1585500,,32.990002,67.998001,99.3,5430.35,61,PG
Male,0,Yes,No,One year,No,No,38,126120.0103,50448.00413,6306.000515,69.699997,2959300,,30.969999,67.440002,99.3,5430.65,61,PG
Female,0,No,Yes,Month-to-month,No,No,38,126145.0457,50458.01826,6307.252285,68.779999,967100,,31.459999,67.800003,99.3,5431.4,61,PG
Male,0,Yes,Yes,One year,Yes,No,38,126159.3133,50544.82434,6307.965665,70.900002,1355100,,31.65,68.150002,99.3,5432.2,61,PG
Female,0,No,Yes,One year,No,No,39,126169.2258,50467.69033,6308.46129,69.809998,7691900,,31.370001,68.209999,99.35,5435,61,PG
Female,0,Yes,Yes,Month-to-month,Yes,No,39,126207.0183,50482.80734,6310.350915,69.190002,1198500,,31.209999,68.169998,99.35,5436.45,61,PG
Male,0,No,No,Month-to-month,No,No,39,126208.1323,50544.82434,6310.406615,344.490013,3101000,,31.0249995,66.9020004,99.4,5437.1,61,PG
Female,0,No,Yes,Month-to-month,No,Yes,39,126234.0877,50493.63508,6311.704385,69.260002,27809100,,32.18,68.190002,99.4,5437.75,61,PG
Male,0,Yes,Yes,Month-to-month,Yes,Yes,39,126269.7708,50507.90831,6313.48854,69.5,324600,,31.18,68.269997,99.4,5438.9,62,PG
Male,0,No,No,Month-to-month,No,No,39,126356.6772,50542.67089,6317.83386,72.379997,4431900,,31.26,69.019997,99.45,5442.05,62,PG
Female,0,No,Yes,Month-to-month,Yes,Yes,39,126362.0608,50544.82434,6318.10304,69.360001,1149700,,32.759998,68.75,99.45,5450.7,62,PG
Female,0,No,Yes,Two year,Yes,No,39,126367.4254,50729.16419,6318.37127,69.5,1262300,,31.360001,68.730003,99.45,5453.4,62,PG
Female,0,No,Yes,Month-to-month,No,No,39,126390.4093,50556.16373,6319.520465,69.480003,460800,,31.639999,67.709999,99.45,5458.8,62,PG
Female,0,Yes,Yes,Month-to-month,Yes,Yes,39,126410.3746,50564.14984,6320.51873,72,13487200,,33.009998,69.089996,99.5,5459.2,62,PG
Female,0,No,Yes,Month-to-month,Yes,Yes,39,126479.2544,50591.70177,6323.96272,69.449997,30174700,,32.02,68.800003,99.5,5460.2,62,PG
Male,0,Yes,Yes,One year,No,No,39,126483.9604,50593.58414,6324.19802,70.709999,9407300,,31.879999,68.800003,99.5,5461.45,62,PG
Female,1,No,Yes,Month-to-month,No,Yes,39,126490.4715,50729.16419,6324.523575,71.470001,486200,,32.299999,69.209999,99.5,5464.65,62,PG
Female,0,No,Yes,Month-to-month,Yes,No,39,126561.6629,50624.66518,6328.083145,69.779999,1535400,,31.6,68.809998,99.5,5468.45,62,PG
Male,0,No,Yes,Month-to-month,Yes,Yes,39,126589.7482,50635.89929,6329.48741,69.699997,1582000,,31.83,68.910004,99.5,5468.95,62,PG
Female,0,No,Yes,Two year,Yes,No,39,126603.3479,50729.16419,6330.167395,70.599998,35044700,,31.67,69.339996,99.5,5471.75,62,PG
Male,0,Yes,Yes,One year,No,No,40,126618.7762,50647.51046,6330.93881,69.739998,18630800,,31.04618979,69.349998,99.5,5475.9,62,PG
Male,0,No,Yes,Two year,Yes,No,40,126624.4537,50649.78149,6331.222685,70.669998,324000,,31.82,68.970001,99.55,5480.25,62,PG
Female,0,No,Yes,Month-to-month,No,No,40,126640.802,50656.3208,6332.0401,69.690002,29411900,,31.74,68.650002,99.55,5481.25,62,PG
Male,0,No,Yes,Month-to-month,No,No,40,126644.4845,50729.16419,6332.224225,69.75,24891800,,32.46062032,69.220001,99.55,5483.9,62,PG
Male,0,Yes,Yes,Two year,Yes,No,40,126694.7718,50677.90872,6334.73859,71.080002,8803900,,31.639999,68.220001,99.55,5496.9,62,PG
Male,0,No,Yes,One year,No,No,40,126720.3729,50688.14917,6336.018645,69.989998,31496700,,31.66213905,69.519997,99.6,5497.05,62,PG
Male,0,Yes,Yes,Two year,Yes,No,40,126727.1646,50690.86582,6336.35823,351.300011,2433000,,31.83,68.2679978,99.65,5498.2,62,PG
Male,0,No,Yes,Month-to-month,Yes,No,40,126731.5398,50692.61591,6336.57699,70.75,1508400,,32.16,69.660004,99.65,5498.8,62,PG
Female,0,Yes,Yes,One year,No,No,40,126742.8611,50697.14442,6337.143055,70.059998,27192100,,31.95545899,69.419998,99.65,5500.6,62,PG
Male,0,No,Yes,Month-to-month,Yes,Yes,40,126760.0848,50704.03392,6338.00424,70.519997,30685000,,32.150002,69.650002,99.65,5502.55,62,PG
Female,0,No,Yes,One year,Yes,No,40,126775.8777,50710.35108,6338.793885,70.040001,24884400,,33.0864169,69.260002,99.65,5508.35,62,PG
Female,1,No,No,Month-to-month,Yes,Yes,40,126822.5911,50729.03644,6341.129555,70.620003,4264400,,33.860001,69.57,99.65,5509.3,62,PG
Male,0,No,Yes,One year,No,No,40,126822.9105,50729.16419,6341.145525,353.030014,2242500,,32.060001,69.2419968,99.65,5510.65,62,PG
Female,0,No,Yes,Month-to-month,No,No,40,126836.6859,50734.67435,6341.834295,70.690002,382800,,32.29819373,69.309998,99.7,5511.65,62,PG
Male,0,Yes,Yes,Two year,No,No,40,126852.0327,53351.51902,6342.601635,71.830002,7211800,,32.049999,70.110001,99.7,5514.95,62,PG
Female,0,No,Yes,Month-to-month,Yes,No,40,126939.5844,50775.83376,6346.97922,71.489998,1797800,,32.86529862,69.959999,99.7,5515.45,62,PG
Female,0,No,Yes,Month-to-month,Yes,No,41,126984.9202,50793.96808,6349.24601,70.480003,764400,,32.98,69.07,99.7,5515.8,62,PG
Male,0,No,Yes,Two year,Yes,No,41,126996.1337,50798.45349,6349.806685,71.860001,6104100,,32.23,69.860001,99.75,5526.75,62,PG
Female,0,Yes,Yes,Month-to-month,Yes,Yes,41,127009.6797,50803.87186,6350.483985,70.629997,378100,,32.540001,69.459999,99.75,5536.5,62,PG
Male,0,No,Yes,Two year,No,No,41,127014.7842,50805.91369,6350.73921,70.699997,4654800,,32.2317189,70.25,99.75,5538.35,62,PG
Male,0,Yes,Yes,One year,No,No,41,127045.439,50818.17561,6352.27195,70.650002,1677200,,32.53561349,69.849998,99.8,5538.8,62,PG
Female,0,Yes,Yes,Month-to-month,Yes,Yes,41,127060.3379,50824.13515,6353.016895,70.559998,462000,,32.34,69.75,99.8,5542.55,62,PG
Female,0,No,Yes,Month-to-month,No,Yes,41,127099.2489,50839.69958,6354.962445,71.040001,434000,,32.37416714,69.970001,99.8,5549.4,63,PG
Male,0,Yes,Yes,Month-to-month,Yes,No,41,127139.8532,53351.51902,6356.99266,70.830002,4726900,,32.720001,70.029999,99.8,5550.1,63,PG
Female,0,No,Yes,Month-to-month,Yes,No,41,127173.5935,50869.4374,6358.679675,73.669998,1827000,,31.36958979,70.129997,99.8,5551.15,63,PG
Male,0,No,Yes,Month-to-month,Yes,No,41,127177.7302,50871.09207,6358.88651,76.699999,4540300,,32.919998,70.65850611,99.8,5552.5,63,PG
Male,0,No,Yes,Month-to-month,No,No,41,127205.5036,50882.20144,6360.27518,72.260002,5530000,,32.450001,70.730003,99.8,5553.25,63,PG
